Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	Neurotrophin signaling pathway	85/119	2.44413915923855e-23	6.84358964586794e-22	0	0	2.593630044610437	135.03933022108805	YWHAE;GSK3B;IRS1;ARHGDIG;CALML3;FASLG;CRKL;IKBKB;RPS6KA3;RPS6KA6;RPS6KA5;AKT2;ARHGDIA;AKT3;RPS6KA1;ARHGDIB;AKT1;RAC1;MAP3K5;RIPK2;PDPK1;PRKCD;MATK;GAB1;FRS2;IRAK3;RHOA;PIK3CA;TRAF6;MAPKAPK2;RAF1;TP53;CRK;ATF4;CAMK2B;CAMK2D;SHC1;CAMK2A;PIK3R3;PIK3R2;PIK3R1;PSEN1;FOXO3;RELA;RAP1B;CDC42;NRAS;MAPK8;RAP1A;MAPK7;IRAK1;IRAK2;ABL1;PLCG2;MAPK1;PLCG1;MAP2K7;MAP2K5;SH2B2;MAPK3;NTRK1;NGFR;MAP3K3;JUN;MAP3K1;BAD;SORT1;NTRK3;BRAF;PTPN11;NFKB1;MAPK13;NFKBIA;MAPK11;CAMK4;BCL2;BAX;CALM3;GRB2;KRAS;CALM1;NFKBIE;CALM2;TP73;NFKBIB
KEGG_2019_Human	Kaposi sarcoma-associated herpesvirus infection	116/186	2.5094891277531485e-23	6.441022094566415e-22	0	0	2.2645458023910483	117.8455548757746	RB1;CD86;CSF2;CALML3;ICAM1;ZFP36;TBK1;CCND1;MYC;AKT2;AKT3;AKT1;EP300;IFNAR2;ATG3;GABARAPL1;HLA-B;HLA-C;HLA-A;TICAM1;HLA-F;HLA-G;HLA-E;MAPKAPK2;RAF1;TP53;ITPR1;ITPR2;PIK3R3;PIK3R2;PIK3R1;HIF1A;GABARAP;UBB;PLCG2;PLCG1;FADD;MAP2K7;MAP2K6;LYN;CCR1;CREBBP;JUN;EIF2AK2;NFATC2;NFATC1;NFKB1;NFKBIA;RCAN1;CDK6;CDK4;GNB2;GNB1;CYCS;CALM3;GNB5;CALM1;CALM2;GSK3B;CDKN1A;CXCL8;TRADD;CXCL1;CXCL3;CXCL2;PIK3CG;CASP9;IKBKB;PPP3CA;CASP8;CASP3;RAC1;IKBKG;CCR5;JAK2;CCR4;IKBKE;CCR3;JAK1;SYK;CHUK;IFNGR1;TRAF2;TYK2;FOS;TNFRSF1A;CREB1;PIK3CA;IRF3;TRAF3;PIK3C3;TLR3;BECN1;SRC;PTGS2;RELA;NRAS;MAPK8;GNG2;E2F1;E2F2;MAPK1;BAK1;BID;MAPK3;ANGPT2;STAT1;STAT2;STAT3;MTOR;MAPK13;MAPK11;FAS;BAX;CTNNB1;KRAS
KEGG_2019_Human	Viral carcinogenesis	122/201	5.677376955074035e-23	1.3451016170483102e-21	0	0	2.2039403563157345	112.89236594099859	RB1;ATF2;GTF2B;HDAC11;UBE3A;RBPJ;CDC20;CCND3;CCND2;CCND1;CHEK1;EP300;PRKACA;SKP2;USP7;ACTN1;HLA-B;HLA-C;SCRIB;ACTN4;HLA-A;HLA-F;HLA-G;SND1;HLA-E;CCNE2;CCNE1;MAPKAPK2;VDAC3;HIST1H2BG;ATP6V0D1;TP53;ATF4;PIK3R3;PIK3R2;PIK3R1;GTF2E2;SCIN;PMAIP1;LYN;STAT5B;CREBBP;JUN;EIF2AK2;NFKB1;NFKB2;NFKBIA;HIST1H4A;HNRNPK;SNW1;CDK6;CDK4;CDK2;REL;MDM2;CDK1;GRB2;YWHAE;CDKN1A;CDKN1B;DDX3X;YWHAB;TRADD;CASP8;YWHAQ;CASP3;RAC1;IKBKG;CCR5;CCR4;JAK3;CCR3;YWHAG;JAK1;TBP;SYK;TRAF2;TRAF1;YWHAZ;RHOA;HIST2H2BE;DDB1;CCNA2;RBL2;KAT2B;CCNA1;KAT2A;CREB1;PKM;PIK3CA;IRF3;TRAF3;TRAF5;HDAC4;GTF2A1;VAC14;HDAC5;HDAC2;HDAC3;HIST1H2BJ;SRC;HDAC1;SRF;HDAC9;RELA;HDAC6;CDC42;NRAS;MAPK1;BAK1;MAPK3;RANBP1;CDKN2B;GSN;CDKN2A;BAD;STAT3;PSMC1;DNAJA3;BAX;KRAS;LTBR
KEGG_2019_Human	Human T-cell leukemia virus 1 infection	129/219	1.5277558052217943e-22	3.3610627714879478e-21	0	0	2.138856557336278	107.44133582997615	RB1;ATF2;CRTC3;CSF2;TRRAP;BUB1B;ELK1;TNF;ICAM1;CDC20;ELK4;CCND3;ZFP36;CCND2;KAT5;CCND1;CHEK2;MYC;AKT2;CHEK1;AKT3;CDC27;AKT1;EP300;PRKACA;B2M;ANAPC7;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;ADCY9;CCNE2;CCNE1;VDAC3;ANAPC4;VDAC1;TP53;ATF4;PIK3R3;PIK3R2;PIK3R1;CCNB2;TERT;SMAD2;STAT5B;EGR1;FDPS;CREBBP;JUN;SMAD4;SMAD3;NFATC2;NFATC1;NFKB1;IL2;NFKB2;FOSL1;NFKBIA;CDK4;CDK2;ATM;CALR;TCF3;HLA-DRB3;MAP3K14;ATR;BCL2L1;CD40;CDKN1A;ITGB2;SLC2A1;PTEN;IKBKB;PPP3CA;XPO1;IKBKG;JAK3;JAK1;MMP7;TBP;CHUK;FOS;TGFBR1;TNFRSF1A;TGFBR2;CCNA2;KAT2B;CCNA1;KAT2A;CREB1;PIK3CA;ESPL1;LCK;CANX;LTA;SLC25A5;SLC25A4;VAC14;SRF;ADCY3;XIAP;IL2RG;RELA;RELB;NRAS;MAPK8;E2F1;E2F2;MAPK1;BUB3;MAPK3;RANBP1;MAP3K3;CDKN2B;RANBP3;MAP3K1;CDKN2A;NFYB;CD4;IL2RA;IL2RB;BAX;KRAS;LTBR;RAN;MAD2L1
KEGG_2019_Human	NF-kappa B signaling pathway	72/95	1.6410833572984937e-22	3.3696911603195725e-21	0	0	2.751977984176127	138.04338613939785	CD40;CXCL8;TRADD;TNFAIP3;CXCL2;TNF;ICAM1;IKBKB;BLNK;TRIM25;LBP;IKBKG;MAP3K7;PIAS4;TICAM2;SYK;CSNK2A1;CHUK;PARP1;PRKCB;CSNK2A2;TRAF2;TRAF1;TICAM1;TNFRSF1A;ZAP70;TRAF3;LCK;IL1B;TRAF6;TRAF5;CSNK2B;BTK;LTA;PRKCQ;TLR4;BIRC2;BIRC3;CCL13;BCL2A1;LY96;XIAP;BCL10;PTGS2;RELA;MALT1;RELB;IRAK1;CCL4;PLCG2;RIPK1;PLCG1;CD14;LYN;UBE2I;VCAM1;GADD45B;TNFSF14;CFLAR;NFKB1;NFKB2;NFKBIA;CXCL12;BCL2;TAB3;ATM;TAB2;LTBR;TAB1;MAP3K14;MYD88;BCL2L1
KEGG_2019_Human	Measles	93/138	1.7437654798817702e-22	3.3567485487724078e-21	0	0	2.447033563828108	122.59840084470406	GSK3B;CDKN1B;CLEC4M;TRADD;TNFAIP3;FASLG;BBC3;CASP9;IKBKB;CCND3;CCND2;TBK1;CASP8;CCND1;AKT2;CASP3;AKT3;RACK1;AKT1;IKBKG;MAP3K7;JAK3;IKBKE;JAK1;IFNAR2;CSNK2A1;APAF1;CHUK;CSNK2A2;TYK2;FOS;CCNE2;PIK3CA;IRF3;CCNE1;TRAF3;TRAF6;IL1B;OAS3;CSNK2B;TP53;TLR4;TLR2;PIK3R3;PIK3R2;PIK3R1;IL2RG;RCHY1;RELA;MAPK8;IRAK1;FADD;BAK1;BID;STAT5B;HSPA8;JUN;HSPA1L;BAD;STAT1;EIF2AK1;STAT2;HSPA6;STAT3;EIF2AK3;MSN;EIF2AK2;EIF2AK4;HSPA2;EIF2S1;NFKB1;IL2;NFKBIA;MAVS;CDK6;CD209;CDK4;IL2RA;CDK2;IL2RB;CD28;BCL2;CYCS;FAS;BAX;EIF3H;TAB2;FCGR2B;MYD88;TP73;BCL2L1;NFKBIB;HSPA1A
KEGG_2019_Human	Chemokine signaling pathway	116/190	3.2736045922985123e-22	5.931001261340835e-21	0	0	2.2168711539196577	109.67078928576471	NCF1;CXCL13;CRKL;AKT2;AKT3;AKT1;PRKACA;PRKCB;PRKCD;TIAM1;ADCY9;PARD3;ELMO1;RAF1;CCL3L1;SHC1;PIK3R3;PIK3R2;PIK3R1;FOXO3;PRKCZ;RAP1B;GRK3;GRK2;RAP1A;GRK5;GRK4;GRK7;GRK6;CCR10;LYN;CCR1;STAT5B;BRAF;PPBP;NFKB1;PTK2;NFKBIA;CXCL12;GNB2;GNB1;GRB2;GNB5;NFKBIB;ITK;GSK3B;CXCL6;GSK3A;CXCL8;CXCL1;ARRB1;WASL;ARRB2;CXCL3;CXCL2;CX3CL1;CXCL5;PIK3CG;IKBKB;RAC2;RAC3;RAC1;IKBKG;CCR5;JAK2;CCR4;JAK3;CCR3;CCR2;CHUK;RHOA;VAV1;VAV2;FGR;PIK3CA;CRK;CCL14;CX3CR1;CCL13;CCL11;ROCK1;SRC;CXCR5;WAS;ADCY3;CXCR4;RELA;GNAI1;GNAI2;CDC42;NRAS;PAK1;GNG2;CCL8;CXCR1;CCL7;CXCR3;CCL5;CXCR2;CCL4;CCL3;PTK2B;CCL2;MAPK1;CCL18;CCL15;MAPK3;CCL24;BAD;STAT1;STAT2;STAT3;KRAS;BCAR1;PF4;CCL26
KEGG_2019_Human	Pancreatic cancer	61/75	3.787781459623126e-22	6.4813149420217944e-21	0	0	2.9532800774630843	145.67081023802425	RB1;CDKN1A;ARAF;BRCA2;CASP9;IKBKB;CCND1;AKT2;AKT3;RAC2;AKT1;RAC3;RAC1;IKBKG;JAK1;RALBP1;CHUK;TGFBR1;TGFBR2;DDB2;PIK3CA;RAF1;TP53;ARHGEF6;RALA;PIK3R3;PIK3R2;PIK3R1;PLD1;RELA;EGFR;CDC42;MAPK8;ERBB2;E2F1;E2F2;MAPK1;BAK1;RALGDS;MAPK3;SMAD2;SMAD4;SMAD3;GADD45B;BAD;STAT1;CDKN2A;GADD45A;STAT3;BRAF;NFKB1;MTOR;GADD45G;CDK6;RAD51;RPS6KB1;CDK4;RPS6KB2;BAX;KRAS;BCL2L1
KEGG_2019_Human	Proteasome	43/45	3.9022862100075436e-22	6.325811329906966e-21	0	0	3.4697006374566293	171.03996664585225	PSMD12;PSMD11;PSMD14;PSMD13;POMP;PSMA7;PSMB10;PSMA8;PSMD8;PSMB6;PSMB7;PSMB4;PSMD6;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMD2;PSMB1;PSMD3;PSMD1;ADRM1;PSMB8;PSMB9;PSMA5;SEM1;PSMA6;PSMC5;PSMA3;PSMC6;PSMA4;PSMC3;PSMA1;IFNG;PSMC4;PSMA2;PSME3;PSMC1;PSMC2;PSME4;PSME1;PSME2
KEGG_2019_Human	Chronic myeloid leukemia	60/76	1.4342998674972623e-20	2.208821795945784e-19	0	0	2.8666437335167987	130.97989057144923	RB1;CDKN1A;CDKN1B;ARAF;CRKL;IKBKB;MECOM;CCND1;MYC;AKT2;AKT3;AKT1;IKBKG;CHUK;GAB2;TGFBR1;RUNX1;TGFBR2;DDB2;BCR;PIK3CA;RAF1;TP53;CRK;HDAC2;CTBP2;SHC1;HDAC1;CTBP1;PIK3R3;PIK3R2;PIK3R1;CBL;RELA;NRAS;E2F1;ABL1;E2F2;MAPK1;BAK1;MAPK3;STAT5B;SMAD4;SMAD3;GADD45B;BAD;CDKN2A;GADD45A;PTPN11;BRAF;NFKB1;GADD45G;NFKBIA;CDK6;CDK4;MDM2;BAX;KRAS;GRB2;BCL2L1
