Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	CCR chemokine receptor binding (GO:0048020)	4/38	4.119085533521077e-05	0.0039508895409022995	0	0	20.639834881320947	208.40648677251443	CCL11;CCL3L1;CCL3;CCL2
GO_Molecular_Function_2018	G-protein coupled chemoattractant receptor activity (GO:0001637)	3/15	5.604327539006671e-05	0.0049619853826128315	0	0	39.215686274509814	383.8975055232639	CX3CR1;CXCR1;CCR3
GO_Molecular_Function_2018	ATPase activity (GO:0016887)	7/203	8.183266045043506e-05	0.006727813727032197	0	0	6.761325219743068	63.629710088121854	HSPA9;PSMC5;PSMD6;HSP90AA1;HSPH1;PSMC3;HSPD1
GO_Molecular_Function_2018	chemokine receptor activity (GO:0004950)	3/21	0.00016021527831309098	0.01229385235589118	0	0	28.011204481792717	244.7896962922536	CX3CR1;CXCR1;CCR3
GO_Molecular_Function_2018	purine ribonucleoside triphosphate binding (GO:0035639)	9/396	0.00019317581426650927	0.013896585138797013	0	0	4.45632798573975	38.11011510239796	RAB32;HSPA9;CDC42;PSMA6;HSP90AA1;HSPH1;HSP90AB1;RAN;RAB11B
GO_Molecular_Function_2018	disordered domain specific binding (GO:0097718)	3/23	0.00021176457605655307	0.014337707473005444	0	0	25.57544757033248	216.369191576541	HSP90AA1;HSP90AB1;MDM2
GO_Molecular_Function_2018	apolipoprotein receptor binding (GO:0034190)	2/6	0.000381209751704544	0.024376245789551682	0	0	65.359477124183	514.5203140467346	CDC42;APOA1
GO_Molecular_Function_2018	proteasome-activating ATPase activity (GO:0036402)	2/6	0.000381209751704544	0.02309328548483843	0	0	65.359477124183	514.5203140467346	PSMC5;PSMC3
GO_Molecular_Function_2018	protein homodimerization activity (GO:0042803)	11/664	0.0005724848965831026	0.032946505798357555	0	0	3.2482872667139144	24.250167212490908	HSP90AA1;SFPQ;HSP90AB1;GADD45A;TRIM5;SLC11A1;SRF;ODC1;BAX;HSPB1;ADRB2
GO_Molecular_Function_2018	GDP-dissociation inhibitor activity (GO:0005092)	2/8	0.0007068662099163871	0.03874300036256008	0	0	49.01960784313725	355.6210365834683	RANBP1;ARHGDIB
GO_Molecular_Function_2018	endopeptidase regulator activity (GO:0061135)	3/36	0.0008136745080742181	0.0425699708542466	0	0	16.33986928104575	116.24101534576215	PSME3;PSME1;PSME2
GO_Molecular_Function_2018	5S rRNA binding (GO:0008097)	2/9	0.0009058066747473117	0.045329716636267635	0	0	43.57298474945533	305.30216374605044	GTF3A;MDM2
GO_Molecular_Function_2018	histone deacetylase binding (GO:0042826)	4/85	0.0009406801071178973	0.04511345013719582	0	0	9.227220299884658	64.30364407015284	HSP90AA1;SFPQ;HSP90AB1;SRF
GO_Molecular_Function_2018	ATPase activity, coupled (GO:0042623)	4/94	0.0013680668170993745	0.0629857962592552	0	0	8.343763037129747	55.021749003468116	HSPA9;PSMC5;HSPH1;PSMC3
GO_Molecular_Function_2018	rRNA binding (GO:0019843)	3/43	0.00137050998311595	0.06067142271409455	0	0	13.679890560875512	90.18566837155285	EMG1;GTF3A;MDM2
GO_Molecular_Function_2018	mannose binding (GO:0005537)	2/11	0.001374689891784233	0.058602520942357475	0	0	35.650623885918	234.9207524616	CD209;MBL2
GO_Molecular_Function_2018	peptidase activity, acting on L-amino acid peptides (GO:0070011)	5/185	0.002590974753442493	0.10650756932901104	0	0	5.299417064122946	31.56185013986803	PSMA5;PSMA6;PSMB4;PSMA4;PSMB10
GO_Molecular_Function_2018	DNA polymerase binding (GO:0070182)	2/16	0.0029498822665064593	0.11707980995685982	0	0	24.509803921568626	142.7938730168051	HSP90AA1;HSP90AB1
GO_Molecular_Function_2018	MHC class II protein complex binding (GO:0023026)	2/16	0.0029498822665064593	0.11317714962496447	0	0	24.509803921568626	142.7938730168051	HSP90AA1;HSP90AB1
GO_Molecular_Function_2018	chemokine binding (GO:0019956)	2/17	0.003332116676998469	0.12371826758791088	0	0	23.06805074971165	131.58356489467687	CX3CR1;CCR3
GO_Molecular_Function_2018	Ran GTPase binding (GO:0008536)	2/18	0.0037362085914807524	0.1343867527748233	0	0	21.786492374727665	121.77960626005829	RANBP1;NUTF2
GO_Molecular_Function_2018	MHC protein complex binding (GO:0023023)	2/19	0.004161929576551853	0.14516305886700553	0	0	20.639834881320947	113.14296123286793	HSP90AA1;HSP90AB1
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)	2/20	0.004609052918383906	0.15602999732529044	0	0	19.607843137254907	105.48495850543226	SRF;TAF9
GO_Molecular_Function_2018	TBP-class protein binding (GO:0017025)	2/21	0.00507735361368677	0.16697240026724205	0	0	18.674136321195146	98.65481037006374	PSMC5;PSMC3
GO_Molecular_Function_2018	cadherin binding (GO:0045296)	6/313	0.005372437889901218	0.17176877809100838	0	0	3.7586919751926327	19.644703966392555	RANBP1;HSP90AB1;BAG3;CLIC1;RAN;RAB11B
GO_Molecular_Function_2018	GTPase activity (GO:0003924)	5/222	0.0056150283038760756	0.17467290750706388	0	0	4.416180886769122	22.8860124096577	RAB32;CDC42;ARHGDIB;RAN;RAB11B
GO_Molecular_Function_2018	cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	2/24	0.006607095198908548	0.20012543615641415	0	0	16.33986928104575	82.01979047783001	BIRC2;BIRC3
GO_Molecular_Function_2018	GTP binding (GO:0005525)	4/147	0.006824027842150436	0.20139630887987567	0	0	5.335467520341468	26.609605915791985	RAB32;CDC42;RAN;RAB11B
GO_Molecular_Function_2018	protein transporter activity (GO:0008565)	3/80	0.0079647229573542	0.22918490309786715	0	0	7.352941176470589	35.534802343597285	NUTF2;IPO7;KPNB1
GO_Molecular_Function_2018	purine ribonucleoside binding (GO:0032550)	4/159	0.008946598311258006	0.2511593818599503	0	0	4.932790726353434	23.26541815709625	RAB32;CDC42;RAN;RAB11B
GO_Molecular_Function_2018	endopeptidase activity (GO:0004175)	6/354	0.009578744049387272	0.2625032000201131	0	0	3.3233632436025253	15.447686264242153	PSMA5;PSMA6;PSMB4;PSMA4;PSMB10;MBL2
GO_Molecular_Function_2018	protein serine/threonine kinase inhibitor activity (GO:0030291)	2/30	0.010208747246936652	0.2732620484005602	0	0	13.0718954248366	59.92823990808701	CDKN1A;HSPB1
GO_Molecular_Function_2018	pre-mRNA binding (GO:0036002)	2/30	0.010208747246936652	0.2670515473005474	0	0	13.0718954248366	59.92823990808701	U2AF1;PRPF8
GO_Molecular_Function_2018	guanyl ribonucleotide binding (GO:0032561)	4/170	0.011235290244016538	0.2873737571302897	0	0	4.613610149942329	20.709091302261495	RAB32;CDC42;RAN;RAB11B
GO_Molecular_Function_2018	snRNA binding (GO:0017069)	2/36	0.014495247518160975	0.3626963020305062	0	0	10.893246187363832	46.12129020313727	SNRPD3;PRPF8
GO_Molecular_Function_2018	sequence-specific double-stranded DNA binding (GO:1990837)	3/112	0.019663076017159442	0.4815361807606493	0	0	5.252100840336134	20.635570986408165	SFPQ;SRF;HSPD1
GO_Molecular_Function_2018	kinase binding (GO:0019900)	6/418	0.02019203036292233	0.4841880614109085	0	0	2.8145229383619474	10.983583700855524	CDC42;CDKN1A;HSP90AB1;GADD45A;TRIM5;HSPB1
GO_Molecular_Function_2018	cholesterol binding (GO:0015485)	2/43	0.020303338701822	0.4769212825672881	0	0	9.119927040583674	35.54008151744401	PTCH1;APOA1
GO_Molecular_Function_2018	Rac GTPase binding (GO:0048365)	2/43	0.020303338701822	0.4673828569159424	0	0	9.119927040583674	35.54008151744401	ARHGDIB;ARHGAP4
GO_Molecular_Function_2018	transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	2/47	0.02398836133139981	0.5413843900478662	0	0	8.343763037129747	31.12379233026971	YY1;HDGF
GO_Molecular_Function_2018	sterol binding (GO:0032934)	2/48	0.024949348712210842	0.5522442378414362	0	0	8.169934640522875	30.154473536309816	PTCH1;APOA1
GO_Molecular_Function_2018	amyloid-beta binding (GO:0001540)	2/49	0.025925863751877533	0.5630314939322838	0	0	8.003201280512204	29.23180638725733	APOA1;ADRB2
GO_Molecular_Function_2018	regulatory region DNA binding (GO:0000975)	4/224	0.0277888572923282	0.5923143471012918	0	0	3.501400560224089	12.545938919666686	YY1;SFPQ;SRF;TAF9
GO_Molecular_Function_2018	SH3/SH2 adaptor activity (GO:0005070)	2/51	0.02792475803092072	0.5843890271561772	0	0	7.689350249903883	27.514352933694468	CD28;ARHGAP4
GO_Molecular_Function_2018	cysteine-type endopeptidase inhibitor activity (GO:0004869)	2/51	0.02792475803092072	0.5739535088141026	0	0	7.689350249903883	27.514352933694468	BIRC2;BIRC3
GO_Molecular_Function_2018	GDP binding (GO:0019003)	2/51	0.02792475803092072	0.5638841490103464	0	0	7.689350249903883	27.514352933694468	RAN;RAB11B
GO_Molecular_Function_2018	RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	2/52	0.028946781382182717	0.5744438857050397	0	0	7.541478129713424	26.714149771133407	YY1;SFPQ
GO_Molecular_Function_2018	phosphatidylcholine-sterol O-acyltransferase activator activity (GO:0060228)	1/6	0.030216035137483013	0.5894687532753041	0	0	32.6797385620915	114.35890623189331	APOA1
GO_Molecular_Function_2018	histone methyltransferase binding (GO:1990226)	1/6	0.030216035137483013	0.5796442740540491	0	0	32.6797385620915	114.35890623189331	HSP90AB1
GO_Molecular_Function_2018	NEDD8 transferase activity (GO:0019788)	1/6	0.030216035137483013	0.5701419089056221	0	0	32.6797385620915	114.35890623189331	MDM2
GO_Molecular_Function_2018	manganese ion transmembrane transporter activity (GO:0005384)	1/6	0.030216035137483013	0.5609460716652088	0	0	32.6797385620915	114.35890623189331	SLC11A1
GO_Molecular_Function_2018	phospholipase activator activity (GO:0016004)	1/6	0.030216035137483013	0.552042165765761	0	0	32.6797385620915	114.35890623189331	CCL3
GO_Molecular_Function_2018	solute:proton antiporter activity (GO:0015299)	1/6	0.030216035137483013	0.543416506925671	0	0	32.6797385620915	114.35890623189331	SLC11A1
GO_Molecular_Function_2018	cytokine receptor binding (GO:0005126)	3/137	0.0330383736909044	0.5850333556650917	0	0	4.2936882782309995	14.641844370850484	IL10;CXCL12;IL2
GO_Molecular_Function_2018	cation:cation antiporter activity (GO:0015491)	1/7	0.03516340208830281	0.6132284212672203	0	0	28.011204481792717	93.77449441612013	SLC11A1
GO_Molecular_Function_2018	primary miRNA binding (GO:0070878)	1/7	0.03516340208830281	0.6040757582632319	0	0	28.011204481792717	93.77449441612013	SRF
GO_Molecular_Function_2018	lipase activator activity (GO:0060229)	1/7	0.03516340208830281	0.5951922912299491	0	0	28.011204481792717	93.77449441612013	CCL3
GO_Molecular_Function_2018	U1 snRNA binding (GO:0030619)	1/7	0.03516340208830281	0.5865663159947324	0	0	28.011204481792717	93.77449441612013	PRPF8
GO_Molecular_Function_2018	ubiquitin binding (GO:0043130)	2/62	0.03995354133892511	0.6569503725871829	0	0	6.325110689437064	20.367096561796643	HSPB1;BIRC2
GO_Molecular_Function_2018	rRNA methyltransferase activity (GO:0008649)	1/8	0.04008577742562173	0.6498412650266283	0	0	24.509803921568626	78.84151189333103	EMG1
GO_Molecular_Function_2018	pre-mRNA 3'-splice site binding (GO:0030628)	1/8	0.04008577742562173	0.6408156919012584	0	0	24.509803921568626	78.84151189333103	U2AF1
GO_Molecular_Function_2018	epinephrine binding (GO:0051379)	1/8	0.04008577742562173	0.6320373947519262	0	0	24.509803921568626	78.84151189333103	ADRB2
GO_Molecular_Function_2018	C-C chemokine binding (GO:0019957)	1/8	0.04008577742562173	0.6234963488769001	0	0	24.509803921568626	78.84151189333103	CCR3
GO_Molecular_Function_2018	protein kinase binding (GO:0019901)	6/495	0.04113864682718283	0.6313410999744992	0	0	2.3767082590612003	7.5836180325597615	CDC42;HSP90AA1;CDKN1A;TRIM5;HSPB1;SIRT1
GO_Molecular_Function_2018	ATP binding (GO:0005524)	4/255	0.04162589895516376	0.6304132854920196	0	0	3.0757400999615534	9.777878460266912	HSPA9;HSP90AA1;HSPH1;HSP90AB1
GO_Molecular_Function_2018	enhancer sequence-specific DNA binding (GO:0001158)	2/64	0.042317756470639886	0.6325680220481367	0	0	6.127450980392156	19.378360945410808	YY1;SFPQ
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly (GO:0001075)	1/9	0.04498328588336053	0.663791821176256	0	0	21.786492374727665	67.57002795253395	TAF9
GO_Molecular_Function_2018	translation factor activity, RNA binding (GO:0008135)	2/67	0.04595976003474842	0.6696162506328537	0	0	5.85308750365818	18.027445403519284	EIF4A1;EIF3B
GO_Molecular_Function_2018	activating transcription factor binding (GO:0033613)	2/68	0.04719864498475159	0.6790705047181136	0	0	5.767012687427912	17.60893941610661	SRF;TAF9
GO_Molecular_Function_2018	protein kinase activity (GO:0004672)	6/513	0.047491302406074895	0.6748455440665704	0	0	2.2933149868134386	6.988209361193091	LYN;CDC42;HSP90AA1;CDKN1A;CCL3;CCL2
GO_Molecular_Function_2018	growth factor activity (GO:0008083)	2/69	0.04844971249705198	0.680068525415937	0	0	5.683432793407217	17.205051859484758	IL10;IL2
GO_Molecular_Function_2018	protein kinase C activity (GO:0004697)	1/10	0.04985605167523032	0.6913772949179529	0	0	19.607843137254907	58.796380240092056	CCL3
GO_Molecular_Function_2018	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	1/10	0.04985605167523032	0.6831466128355963	0	0	19.607843137254907	58.796380240092056	CDKN1A
GO_Molecular_Function_2018	death domain binding (GO:0070513)	1/10	0.04985605167523032	0.6751095938610598	0	0	19.607843137254907	58.796380240092056	BAX
GO_Molecular_Function_2018	eukaryotic initiation factor 4E binding (GO:0008190)	1/10	0.04985605167523032	0.6672594823045359	0	0	19.607843137254907	58.796380240092056	EIF4EBP1
GO_Molecular_Function_2018	Rho GTPase binding (GO:0017048)	2/72	0.052274478986018384	0.6915853484242203	0	0	5.446623093681916	16.074330068125082	ARHGDIB;ARHGAP4
GO_Molecular_Function_2018	GTPase regulator activity (GO:0030695)	4/275	0.05229490031195593	0.6839935256711509	0	0	2.8520499108734403	8.41598979263063	RANBP1;ARAP3;IPO7;ARHGAP4
GO_Molecular_Function_2018	transition metal ion binding (GO:0046914)	5/399	0.053542193568523216	0.6924389303075306	0	0	2.4571232001572554	7.192700553050903	YY1;ALB;MDM2;BIRC2;KPNB1
GO_Molecular_Function_2018	adenyl ribonucleotide binding (GO:0032559)	4/279	0.054592326684946985	0.6981752001597109	0	0	2.811160306416473	8.17446607073792	HSPA9;HSP90AA1;HSPH1;HSP90AB1
GO_Molecular_Function_2018	U6 snRNA binding (GO:0017070)	1/11	0.05470419842989522	0.6919179383825208	0	0	17.825311942959	51.79705559275971	PRPF8
GO_Molecular_Function_2018	peptide hormone receptor binding (GO:0051428)	1/11	0.05470419842989522	0.6843970912261891	0	0	17.825311942959	51.79705559275971	PSMC5
GO_Molecular_Function_2018	ribosomal large subunit binding (GO:0043023)	1/11	0.05470419842989522	0.6770379827183806	0	0	17.825311942959	51.79705559275971	EIF6
GO_Molecular_Function_2018	intermediate filament binding (GO:0019215)	1/11	0.05470419842989522	0.669835450987334	0	0	17.825311942959	51.79705559275971	SIRT1
GO_Molecular_Function_2018	calcium-dependent protein serine/threonine kinase activity (GO:0009931)	1/11	0.05470419842989522	0.6627845515032568	0	0	17.825311942959	51.79705559275971	CCL3
GO_Molecular_Function_2018	thioesterase binding (GO:0031996)	1/11	0.05470419842989522	0.6558805457584312	0	0	17.825311942959	51.79705559275971	CDC42
GO_Molecular_Function_2018	GTPase binding (GO:0051020)	2/76	0.057535535124888876	0.6827154734922383	0	0	5.159958720330237	14.733501134631336	HSP90AA1;ARAP3
GO_Molecular_Function_2018	ubiquitin protein ligase binding (GO:0031625)	4/284	0.05754030294579225	0.6758049866388457	0	0	2.7616680475006903	7.885306975732398	HSPA9;CDKN1A;MDM2;HSPD1
GO_Molecular_Function_2018	C2H2 zinc finger domain binding (GO:0070742)	1/12	0.05952784919983256	0.6920864083738109	0	0	16.33986928104575	46.09985330318393	TAF9
GO_Molecular_Function_2018	transcription corepressor binding (GO:0001222)	1/12	0.05952784919983256	0.6851655442900727	0	0	16.33986928104575	46.09985330318393	HDGF
GO_Molecular_Function_2018	DNA replication origin binding (GO:0003688)	1/12	0.05952784919983256	0.678381727019874	0	0	16.33986928104575	46.09985330318393	HSPD1
GO_Molecular_Function_2018	transcription coactivator activity (GO:0003713)	4/291	0.061808929987307935	0.6974713570136416	0	0	2.695236170069402	7.502748943550554	YY1;TAF9;RAN;BIRC2
GO_Molecular_Function_2018	ubiquitin-protein transferase activity (GO:0004842)	5/417	0.0623142816436989	0.6963469725426936	0	0	2.3510603282080216	6.525519912525077	CDC42;TRIM5;MDM2;BIRC2;BIRC3
GO_Molecular_Function_2018	mRNA binding (GO:0003729)	3/179	0.06371119774927579	0.7051114289366965	0	0	3.2862306933946765	9.048290972758572	EIF4A1;SRSF1;CCT5
GO_Molecular_Function_2018	ubiquitin-like protein ligase binding (GO:0044389)	4/297	0.06559815896904797	0.7190807711749925	0	0	2.6407869545124445	7.194052018015789	HSPA9;CDKN1A;MDM2;HSPD1
GO_Molecular_Function_2018	zinc ion binding (GO:0008270)	4/302	0.06884702688993395	0.7475747919840942	0	0	2.597065316192702	6.949404589446522	YY1;MDM2;BIRC2;KPNB1
GO_Molecular_Function_2018	myosin V binding (GO:0031489)	1/15	0.07385304727236812	0.7944379197242589	0	0	13.0718954248366	34.06115042952295	RAB11B
GO_Molecular_Function_2018	adrenergic receptor activity (GO:0004935)	1/16	0.07857993284130045	0.8374583583364521	0	0	12.254901960784313	31.17204558218185	ADRB2
GO_Molecular_Function_2018	four-way junction DNA binding (GO:0000400)	1/16	0.07857993284130045	0.8297752541315304	0	0	12.254901960784313	31.17204558218185	YY1
GO_Molecular_Function_2018	growth factor receptor binding (GO:0070851)	2/92	0.08024808726311934	0.8396868039986396	0	0	4.262574595055413	10.752908576229956	IL10;IL2
GO_Molecular_Function_2018	integrin binding (GO:0005178)	2/94	0.08325685105592928	0.8633210411295007	0	0	4.171881518564874	10.37056678573847	FCER2;CXCL12
GO_Molecular_Function_2018	RNA cap binding (GO:0000339)	1/17	0.08328292883718645	0.8558808133178715	0	0	11.534025374855824	28.667954864356524	EIF4A1
GO_Molecular_Function_2018	cholesterol transporter activity (GO:0017127)	1/17	0.08328292883718645	0.8483066468283328	0	0	11.534025374855824	28.667954864356524	APOA1
GO_Molecular_Function_2018	CXCR chemokine receptor binding (GO:0045236)	1/17	0.08328292883718645	0.8408653604526456	0	0	11.534025374855824	28.667954864356524	CXCL12
GO_Molecular_Function_2018	transcription corepressor activity (GO:0003714)	3/203	0.0854933232185212	0.8556766523871121	0	0	2.8977108084613152	7.1263894439296775	YY1;HDGF;SIRT1
GO_Molecular_Function_2018	SUMO transferase activity (GO:0019789)	1/18	0.08796215478207874	0.8727968978807985	0	0	10.893246187363832	26.47983242157419	MDM2
GO_Molecular_Function_2018	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	1/18	0.08796215478207874	0.8653370953348087	0	0	10.893246187363832	26.47983242157419	SRF
GO_Molecular_Function_2018	lysine-acetylated histone binding (GO:0070577)	1/18	0.08796215478207874	0.8580037301201071	0	0	10.893246187363832	26.47983242157419	PSME4
GO_Molecular_Function_2018	acetylation-dependent protein binding (GO:0140033)	1/18	0.08796215478207874	0.8507936147409464	0	0	10.893246187363832	26.47983242157419	PSME4
GO_Molecular_Function_2018	RNA polymerase binding (GO:0070063)	1/19	0.09261772960228992	0.8883583897686308	0	0	10.319917440660474	24.55391838255304	PPIB
GO_Molecular_Function_2018	ephrin receptor binding (GO:0046875)	1/19	0.09261772960228992	0.8810165848945101	0	0	10.319917440660474	24.55391838255304	LYN
GO_Molecular_Function_2018	mitogen-activated protein kinase binding (GO:0051019)	1/20	0.09724977164099888	0.9174957963835224	0	0	9.803921568627453	22.847771025988965	SIRT1
GO_Molecular_Function_2018	proteasome binding (GO:0070628)	1/20	0.09724977164099888	0.91003648096577	0	0	9.803921568627453	22.847771025988965	PSME4
GO_Molecular_Function_2018	K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	1/20	0.09724977164099888	0.902697477087014	0	0	9.803921568627453	22.847771025988965	PRPF8
GO_Molecular_Function_2018	core promoter proximal region DNA binding (GO:0001159)	1/22	0.10644372781945093	0.980133845761504	0	0	8.9126559714795	19.96558654862099	YY1
GO_Molecular_Function_2018	telomerase RNA binding (GO:0070034)	1/22	0.10644372781945093	0.9723550057157776	0	0	8.9126559714795	19.96558654862099	SNRPD3
GO_Molecular_Function_2018	mRNA 5'-UTR binding (GO:0048027)	1/22	0.10644372781945093	0.9646986670880944	0	0	8.9126559714795	19.96558654862099	CCT5
GO_Molecular_Function_2018	bHLH transcription factor binding (GO:0043425)	1/22	0.10644372781945093	0.9571619587514688	0	0	8.9126559714795	19.96558654862099	SIRT1
GO_Molecular_Function_2018	lipoprotein particle binding (GO:0071813)	1/23	0.11100587575178393	0.99044777511863	0	0	8.525149190110826	18.73974547630041	HSPD1
GO_Molecular_Function_2018	ATPase activator activity (GO:0001671)	1/23	0.11100587575178393	0.982828946079256	0	0	8.525149190110826	18.73974547630041	DNAJC7
GO_Molecular_Function_2018	kinase activator activity (GO:0019209)	1/24	0.11554495844655775	1.0	0	0	8.169934640522875	17.631499788718212	IL2
GO_Molecular_Function_2018	NF-kappaB binding (GO:0051059)	1/24	0.11554495844655775	1.0	0	0	8.169934640522875	17.631499788718212	PSMA6
GO_Molecular_Function_2018	DNA secondary structure binding (GO:0000217)	1/24	0.11554495844655775	0.99994170806006	0	0	8.169934640522875	17.631499788718212	YY1
GO_Molecular_Function_2018	phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	1/24	0.11554495844655775	0.9924794565073732	0	0	8.169934640522875	17.631499788718212	ARAP3
GO_Molecular_Function_2018	lipoprotein particle receptor binding (GO:0070325)	1/25	0.12006109138115012	1.0	0	0	7.84313725490196	16.6255260462901	APOA1
GO_Molecular_Function_2018	transcription cofactor binding (GO:0001221)	1/25	0.12006109138115012	1.0	0	0	7.84313725490196	16.6255260462901	HDGF
GO_Molecular_Function_2018	metal ion transmembrane transporter activity (GO:0046873)	1/25	0.12006109138115012	1.0	0	0	7.84313725490196	16.6255260462901	SLC11A1
GO_Molecular_Function_2018	protease binding (GO:0002020)	2/118	0.12176118235811755	1.0	0	0	3.3233632436025253	6.9979849596317125	SERPINA1;CD28
GO_Molecular_Function_2018	transcription regulatory region DNA binding (GO:0044212)	4/374	0.1242939357794887	1.0	0	0	2.097095522701059	4.372666600873909	YY1;SFPQ;SRF;TAF9
GO_Molecular_Function_2018	carboxy-lyase activity (GO:0016831)	1/26	0.12455438941371808	1.0	0	0	7.541478129713424	15.708995442785367	ODC1
GO_Molecular_Function_2018	enhancer binding (GO:0035326)	1/26	0.12455438941371808	1.0	0	0	7.541478129713424	15.708995442785367	YY1
GO_Molecular_Function_2018	RNA polymerase II transcription corepressor activity (GO:0001106)	1/26	0.12455438941371808	1.0	0	0	7.541478129713424	15.708995442785367	HDGF
GO_Molecular_Function_2018	RNA polymerase II transcription factor binding (GO:0001085)	2/121	0.12684141347517913	1.0	0	0	3.2409658078107277	6.692003518421235	YY1;SRF
GO_Molecular_Function_2018	beta-tubulin binding (GO:0048487)	1/27	0.1290249668906648	1.0	0	0	7.262164124909222	14.871091877699065	CCT5
GO_Molecular_Function_2018	cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	1/27	0.1290249668906648	1.0	0	0	7.262164124909222	14.871091877699065	CDKN1A
GO_Molecular_Function_2018	RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	1/27	0.1290249668906648	1.0	0	0	7.262164124909222	14.871091877699065	MAZ
GO_Molecular_Function_2018	nuclear localization sequence binding (GO:0008139)	1/28	0.13347293752000114	1.0	0	0	7.002801120448178	14.102636813006448	KPNB1
GO_Molecular_Function_2018	sterol transporter activity (GO:0015248)	1/28	0.13347293752000114	1.0	0	0	7.002801120448178	14.102636813006448	APOA1
GO_Molecular_Function_2018	channel activity (GO:0015267)	1/28	0.13347293752000114	1.0	0	0	7.002801120448178	14.102636813006448	BAX
GO_Molecular_Function_2018	RNA polymerase II repressing transcription factor binding (GO:0001103)	1/28	0.13347293752000114	1.0	0	0	7.002801120448178	14.102636813006448	YY1
GO_Molecular_Function_2018	GTPase activator activity (GO:0005096)	3/249	0.13453842236995586	1.0	0	0	2.362390739428301	4.738732465290616	RANBP1;ARAP3;ARHGAP4
GO_Molecular_Function_2018	G-protein coupled receptor binding (GO:0001664)	2/133	0.14763484047363098	1.0	0	0	2.948547840188706	5.640611375795539	PSMC5;CXCL12
GO_Molecular_Function_2018	transition metal ion transmembrane transporter activity (GO:0046915)	1/32	0.1510410070630034	1.0	0	0	6.127450980392156	11.582131795845545	SLC11A1
