Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	protein deubiquitination (GO:0016579)	27/257	5.3211821847485826e-20	6.1713619747209124e-18	0	0	10.558629724497976	468.59205438982855	PSMD10;USP14;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB3;PSMD2;PSMB1;UBC;PSMD1;ADRM1;RAD23A;PSMA3;PSMC6;PSMA1;PSMC4;PSMA2;PSMC1;PSMC2
GO_Biological_Process_2018	protein modification by small protein removal (GO:0070646)	27/261	7.984842057303662e-20	9.054810892982351e-18	0	0	10.39681164442904	457.19102607867575	PSMD10;USP14;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB3;PSMD2;PSMB1;UBC;PSMD1;ADRM1;RAD23A;PSMA3;PSMC6;PSMA1;PSMC4;PSMA2;PSMC1;PSMC2
GO_Biological_Process_2018	cellular response to tumor necrosis factor (GO:0071356)	24/194	1.4809806709135568e-19	1.6429226877547568e-17	0	0	12.43330052323473	539.0633035245684	PSMD10;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMA3;PSMB4;PSMD7;PSMB5;PSMC6;PSMD4;PSMA1;PSMA2;PSMB3;PSMC4;PSMD2;PSMC1;PSMB1;PSMC2;UBC;PSMD1
GO_Biological_Process_2018	protein polyubiquitination (GO:0000209)	27/283	6.598395462825723e-19	7.164172775914823e-17	0	0	9.588578937088268	401.39987463672	PSMD10;PSMD12;PSMD11;PSMD14;UBE3A;PSMA8;PSMB6;PSMD9;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB3;PSMD2;PSMB1;UBC;PSMD1;AMFR;SYVN1;PSMA3;PSMC6;PSMA1;PSMC4;PSMA2;PSMC1;PSMC2
GO_Biological_Process_2018	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	27/291	1.357889831681524e-18	1.4436066273064202e-16	0	0	9.324975392426047	383.63508051721703	PSMD10;PSMD12;PSMD11;PSMD14;UBE3A;PSMA8;PSMB6;PSMD9;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB3;PSMD2;PSMB1;UBC;PSMD1;AMFR;SYVN1;PSMA3;PSMC6;PSMA1;PSMC4;PSMA2;PSMC1;PSMC2
GO_Biological_Process_2018	regulation of canonical Wnt signaling pathway (GO:0060828)	24/213	1.3618121522320458e-18	1.4182300842530878e-16	0	0	11.324226767641024	465.85281784938087	PSMD10;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMA3;PSMB4;PSMC6;PSMD7;PSMB5;PSMD4;PSMA1;PSMC4;PSMA2;PSMB3;PSMC1;PSMD2;PSMC2;PSMB1;UBC;PSMD1
GO_Biological_Process_2018	ubiquitin-dependent protein catabolic process (GO:0006511)	28/341	7.657139195219512e-18	7.814876262641035e-16	0	0	8.252405723632826	325.2346808903806	PSMD10;PSMD12;PSMD11;PSMD14;UBE3A;PSMA8;PSMB6;PSMD9;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB3;PSMD2;PSMB1;UBC;PSMD1;AMFR;ADRM1;SYVN1;PSMA3;PSMC6;PSMA1;PSMC4;PSMA2;PSMC1;PSMC2
GO_Biological_Process_2018	antigen receptor-mediated signaling pathway (GO:0050851)	24/257	1.0772005387969816e-16	1.0778341861727446e-14	0	0	9.385448643998199	345.0747518676653	PSMD10;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMA3;PSMB4;PSMC6;PSMD7;PSMB5;PSMD4;PSMA1;PSMC4;PSMA2;PSMB3;PSMC1;PSMD2;PSMC2;PSMB1;UBC;PSMD1
GO_Biological_Process_2018	MAPK cascade (GO:0000165)	24/278	6.468333851744456e-16	6.3476745472023e-14	0	0	8.676475904703372	303.45491137650237	PSMD10;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMA3;PSMB4;PSMC6;PSMD7;PSMB5;PSMD4;PSMA1;PSMC4;PSMA2;PSMB3;PSMC1;PSMD2;PSMC2;PSMB1;UBC;PSMD1
GO_Biological_Process_2018	transmembrane transport (GO:0055085)	24/378	5.795345677820522e-13	5.5799337724373826e-11	0	0	6.381111908750099	179.79772566235866	PSMD10;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMA3;PSMB4;PSMC6;PSMD7;PSMB5;PSMD4;PSMA1;PSMC4;PSMA2;PSMB3;PSMC1;PSMD2;PSMC2;PSMB1;UBC;PSMD1
GO_Biological_Process_2018	proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	9/24	9.158350722134624e-13	8.65464143241722e-11	0	0	37.68844221105528	1044.6836720584147	PSMB6;PSMA3;PSMB4;PSMB5;PSMA1;PSMA2;PSMB3;PSMB1;PSMA8
GO_Biological_Process_2018	protein ubiquitination (GO:0016567)	27/506	1.1604102868529035e-12	1.0766497625109759e-10	0	0	5.362782290901145	147.3813100880171	PSMD10;PSMD12;PSMD11;PSMD14;UBE3A;PSMA8;PSMB6;PSMD9;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB3;PSMD2;PSMB1;UBC;PSMD1;AMFR;SYVN1;PSMA3;PSMC6;PSMA1;PSMC4;PSMA2;PSMC1;PSMC2
GO_Biological_Process_2018	post-translational protein modification (GO:0043687)	23/357	1.3457539541851016e-12	1.2263182907511742e-10	0	0	6.474951789761128	176.9867640954209	PSMD10;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMA3;PSMB4;PSMC6;PSMD7;PSMB5;PSMD4;PSMA1;PSMC4;PSMA2;PSMB3;PSMC1;PSMD2;PSMC2;PSMB1;PSMD1
GO_Biological_Process_2018	proteasome assembly (GO:0043248)	7/11	2.7707039987594058e-12	2.480509211520921e-10	0	0	63.956144358154404	1701.9957764998167	PSMD10;PSMD9;PSMD11;PSMD4;ADRM1;PSMG1;PSMG2
GO_Biological_Process_2018	cytokine-mediated signaling pathway (GO:0019221)	26/633	9.590729226677829e-10	8.438188145471889e-08	0	0	4.12806528694023	85.71949861376271	PSMD10;PSMD12;PSMD11;PSMD14;PSMA8;PSMB6;PSMD9;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB3;PSMD2;PSMB1;UBC;PSMD1;VCAM1;SOD1;PSMA3;PSMC6;PSMA1;PSMC4;PSMA2;PSMC1;PSMC2
GO_Biological_Process_2018	proteolysis involved in cellular protein catabolic process (GO:0051603)	10/93	2.991745579968913e-08	2.587606388912096e-06	0	0	10.806721780947747	187.2245498556063	PSMB6;PSMA3;PSMB4;PSMB5;PSMA1;PSMA2;PSMB3;UBC;PSMB1;PSMA8
GO_Biological_Process_2018	protein catabolic process (GO:0030163)	9/81	1.1212080699983289e-07	9.535874635335788e-06	0	0	11.166945840312671	178.71232733703891	PSMB6;PSMA3;PSMB4;PSMB5;PSMA1;PSMA2;PSMB3;PSMB1;PSMA8
GO_Biological_Process_2018	positive regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045899)	4/8	6.452181277137686e-07	5.397619845448133e-05	0	0	50.25125628140703	716.265195719572	PSMC6;PSMC4;PSMC1;PSMC2
GO_Biological_Process_2018	regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045898)	4/11	2.971263713434412e-06	0.0002445541730589646	0	0	36.54636820465967	465.1082029385902	PSMC6;PSMC4;PSMC1;PSMC2
GO_Biological_Process_2018	modification-dependent protein catabolic process (GO:0019941)	9/141	1.203781996903756e-05	0.0009750634174920424	0	0	6.41505399337111	72.66624954670709	PSMD9;PSMD11;PSMC6;PSMD14;AMFR;UBC;ADRM1;PSMC2;SYVN1
